http://47.91.104.88:3128,AE,Unknown
http://151.245.215.22:3128,AE,Unknown
http://151.245.215.21:3128,AE,Unknown
http://151.245.215.29:3128,AE,Unknown
http://185.83.182.197:8080,AE,Unknown
http://151.245.215.3:3128,AE,Unknown
http://151.245.215.1:3128,AE,Unknown
http://151.245.215.0:3128,AE,Unknown
http://151.245.215.5:3128,AE,Unknown
http://151.245.215.7:3128,AE,Unknown
http://151.245.215.17:3128,AE,Unknown
http://151.245.215.19:3128,AE,Unknown
http://151.245.215.23:3128,AE,Unknown
http://151.245.215.4:3128,AE,Unknown
http://151.245.215.11:3128,AE,Unknown
http://151.245.215.18:3128,AE,Unknown
http://185.83.182.197:8443,AE,Unknown
